KICID,numax,numax_err,dnu,dnu_err,Yu_Teff,Yu_Teff_err,ra,dec,parallax,parallax_error,GAIAmag,Ag,e_GAIAmag,Kmag,e_Kmag,ccd,b17,Ebv,Aks,Z,Teff,Teff_err,M_Clump,M_Clump_err,R_Clump,R_Clump_err,A_numax,A_numax_err,A_dnu,A_dnu_err,A_fdnu,A_fdnu_err,[Fe/H],Log Age
8023982,35.94,0.92,4.166,0.127,4813,80,290.19202974016963,43.852150408839464,0.4772048465610674,0.019962222902499323,12.070667,0.24,0.01,9.765,0.011,10,0.06453073,0.056787044,0.010389447,0.02160351961546542,4820.6,75.7,1.34,0.2,11.23,0.77,36.045,0.009,4.22,0.006,1.0008,0.0061,0.09,3.543
8039416,31.66,0.5,3.981,0.051,4695,80,295.38178192360107,43.82249346031255,0.7186811378635121,0.030289015527129093,11.660741999999999,0.42100000000000004,0.01,9.123,0.012,14,0.11836441,0.10416068,0.01905667,0.023687788218309438,4684.7,69.6,1.05,0.09,10.65,0.37,32.136,0.009,3.979,0.01,1.0022,0.0104,0.13,3.725
8045883,31.09,0.46,3.961,0.034,4784,80,297.2325372148381,43.861410517294296,0.8847161644326789,0.025649661071708147,11.092386999999999,0.358,0.01,8.649,0.014,14,0.11896557,0.1046897,0.019153457,0.013320622217512469,4786.4,74.5,1.04,0.07,10.67,0.3,30.862,0.009,3.965,0.007,0.9943,0.0111,-0.12,3.713
8051694,40.97,1.13,4.462,0.037000000000000005,4787,80,298.5945631396513,43.86840527824739,0.6889317481336318,0.02237635491943696,11.520783999999999,0.428,0.01,9.058,0.014,13,0.19237526,0.16929023,0.030972416000000003,0.02597314329623372,4771.9,73.4,1.5,0.15,11.14,0.4,40.614,0.021,4.444,0.004,0.9958,0.012,0.17,3.368
8074326,34.73,1.2,4.222,0.029,4750,80,280.688763330924,43.95907750002758,0.4926318749098642,0.02254074759804201,12.249185,0.2483,0.01,9.901,0.011,7,0.047916666,0.042166665,0.0077145830000000006,0.02480415928357556,4728.1,71.4,1.11,0.13,10.45,0.42,35.03,0.016,4.193,0.009,1.0024,0.0092,0.15,3.667
8078554,35.66,1.39,4.248,0.103,4836,80,283.1603076840983,43.93107842078813,0.7826979185257552,0.02469147935177482,10.943363,0.16699999999999998,0.01,8.753,0.016,7,0.036845498,0.032424036,0.0059321253000000004,0.015294120639628775,4842.6,76.9,1.21,0.19,10.71,0.69,35.173,0.016,4.222,0.014,1.0004,0.0089,-0.06,3.595
8081069,33.63,0.81,4.114,0.046,4746,100,284.44672487509985,43.95844444816905,0.3950301269427484,0.022466123345708137,12.435383999999999,0.1245,0.01,10.137,0.016,6,0.042554423,0.037447892,0.0068512619999999995,0.010104725299640476,4744.0,72.2,1.11,0.11,10.6,0.39,34.064,0.018,4.116,0.008,1.0025,0.007,-0.24,3.659
8081535,43.14,0.5,4.61,0.02,4790,100,284.69202246237387,43.92310277594553,0.7289854281817529,0.02233614562090829,11.154875,0.145,0.01,8.892999999999999,0.016,6,0.04542113,0.039970595,0.007312801999999999,0.01881587899997237,4770.4,73.1,1.54,0.09,10.99,0.25,42.641,0.013,4.57,0.01,0.9993,0.0044,0.03,3.355
8082494,32.57,0.9,3.82,0.041,4727,100,285.2398240581867,43.977340736769584,0.4549105650177783,0.01756651264286714,12.118178,0.289,0.01,9.772,0.016,6,0.04852124,0.04269869,0.0078119193,0.02160351961546542,4704.8,70.4,1.37,0.14,11.99,0.47,32.473,0.021,3.836,0.008,0.9982,0.0423,0.09,3.515
8088198,35.61,0.66,4.167,0.045,5045,100,288.25828080045005,43.906084642216385,0.4301863021757098,0.02324568639685789,12.263578,0.11,0.01,10.001,0.011,11,0.053600247999999996,0.047168218,0.00862964,0.010827408232687626,4851.1,77.5,1.41,0.12,11.43,0.38,35.398,0.009,4.139,0.014,0.9995,0.0174,-0.21,3.451
8097755,29.19,0.69,4.132,0.079,4864,80,291.8584991959283,43.908865541863186,0.5209341655102603,0.021783429797032256,12.318887,0.3277,0.01,10.037,0.015,10,0.11215858,0.098699555,0.01805753,0.00637565064176298,4893.1,80.4,0.76,0.09,9.34,0.45,29.224,0.015,4.117,0.016,0.9839,0.0093,-0.44,3.902
8099073,42.09,0.76,4.468,0.021,4878,80,292.34601156925856,43.919935801101964,0.5929621872774913,0.02454508578078221,11.463792,0.1565,0.01,9.228,0.016,10,0.08159439,0.07180306,0.013136697,0.01638794552199516,4934.4,81.1,1.67,0.12,11.54,0.3,41.838,0.015,4.434,0.011,1.0079,0.015,-0.03,3.247
8120076,34.66,1.01,3.936,0.061,4755,80,298.52564099988984,43.98997304849911,0.6837874002978682,0.025487120195547483,11.488838000000001,0.3725,0.01,9.0,0.014,13,0.21970251,0.19333822,0.035372104,0.020631201064738137,4760.8,73.0,1.48,0.17,12.06,0.55,33.762,0.017,3.949,0.013,0.9963,0.0409,0.07,3.463
8145176,29.75,0.76,4.178,0.076,4947,100,282.38789581972617,44.05553673873617,0.5658972545191212,0.023499971672871583,11.709532000000001,0.0143,0.01,9.603,0.011,7,0.046084333,0.040554214,0.0074195780000000005,0.0010580946331465724,4885.3,80.0,0.79,0.09,9.44,0.45,29.667,0.018,4.173,0.018,0.9912,0.0141,-1.22,3.939
8149325,31.46,0.85,3.986,0.068,4831,100,284.60785345181307,44.09635928710745,0.3674088926376787,0.021546625887259054,12.867417999999999,0.0213,0.01,10.642999999999999,0.014,6,0.040865064,0.035961255,0.0065792752,0.00461875059376829,4795.3,82.4,1.05,0.12,10.61,0.5,31.125,0.013,4.041,0.016,0.9991,0.0067,-0.58,3.788
8149536,34.33,0.62,4.2189999999999985,0.039,4886,100,284.7231676098155,44.04699350826552,0.3080752949571198,0.0237009256839408,12.708287,0.22699999999999998,0.01,10.546,0.014,6,0.049598828,0.04364697,0.007985411,0.005426558779493865,4882.7,84.6,1.13,0.09,10.5,0.33,34.31,0.009,4.204,0.013,0.9973,0.0062,-0.51,3.611
8151314,35.72,0.73,4.063,0.081,4963,100,285.70346251677984,44.074712575340435,0.4151071390291426,0.021951472401952627,12.414627000000001,0.4963,0.01,10.073,0.019,6,0.04487995,0.039494358,0.007225672,0.03269825011979995,4671.7,68.8,1.52,0.17,11.92,0.57,34.954,0.015,4.103,0.012,1.0017,0.0073,0.27,3.615
8160590,33.96,0.57,3.99,0.037000000000000005,4670,80,290.0245777138127,44.095838617152474,0.7668154669881243,0.02224133809640191,11.262597,0.251,0.01,8.85,0.011,10,0.05046587,0.044409964,0.008125005,0.03423927117175127,4668.5,68.7,1.27,0.1,11.35,0.34,33.629,0.01,3.986,0.009,0.9984,0.023,0.29,3.603
8165444,41.46,0.88,4.567,0.036000000000000004,4870,80,291.68282744403064,44.061739795796655,0.7037748560896628,0.023037105415072104,11.1689825,0.129,0.01,8.884,0.015,10,0.088755086,0.07810447,0.014289568999999998,0.019254157124274328,4868.7,78.1,1.45,0.12,10.85,0.34,41.034,0.009,4.507,0.01,1.0014,0.0118,0.04,3.356
8172720,33.82,0.58,4.242,0.023,4883,80,294.2301229343803,44.022590079487706,0.6016681345612251,0.028586723148119563,11.715764,0.0913,0.01,9.472999999999999,0.014,14,0.072707295,0.06398242,0.011705874,0.00987471367034253,4931.8,81.7,1.05,0.07,10.23,0.27,34.061,0.025,4.207,0.007,0.9955,0.0082,-0.25,3.592
8173036,25.9,0.38,3.79,0.03,4706,80,294.3319790776965,44.018580922546676,0.32386292681556605,0.025131740677123975,12.916661999999999,0.341,0.01,10.51,0.016,14,0.08831747599999999,0.077719375,0.014219114,0.014273303863841584,4704.8,77.9,0.72,0.05,9.73,0.27,27.97,0.026,3.713,0.019,1.0025,0.0208,-0.09,3.834
8173148,35.12,0.82,4.098,0.047,4755,80,294.36567311210115,44.06502922444132,0.708137903682613,0.02688299374558996,11.498724000000001,0.322,0.01,9.087,0.012,14,0.08013025,0.07051462,0.01290097,0.02160351961546542,4751.5,72.5,1.31,0.12,11.26,0.41,35.051,0.011,4.148,0.015,1.0007,0.0038,0.09,3.59
8175438,41.68,0.64,4.398,0.041,4765,80,295.0927493343256,44.02251409142515,0.7644195292037792,0.02388561483376098,11.210552999999999,0.2143,0.01,8.806000000000001,0.015,14,0.10507801,0.09246865,0.01691756,0.014945983950833729,4765.6,73.4,1.65,0.12,11.62,0.34,41.473,0.011,4.436,0.01,0.998,0.0203,-0.07,3.269
8178600,30.88,1.07,3.915,0.027000000000000003,4669,80,296.05597045340045,44.06834944670044,0.5032907059475232,0.02470993457050274,12.325142,0.3857,0.01,9.766,0.014,14,0.14878167,0.13092788,0.02395385,0.02111176347188177,4662.9,68.7,1.03,0.12,10.7,0.44,31.122,0.009,3.906,0.009,1.0011,0.0094,0.08,3.753
8181700,45.77,0.81,4.622,0.025,4859,80,296.96497446515184,44.01334740455445,0.7044601087650851,0.029387857457324387,11.211044000000001,0.24100000000000002,0.01,8.835,0.015,14,0.1338439,0.11778263,0.021548867000000003,0.02480415928357556,4843.7,76.5,1.87,0.13,11.74,0.31,45.857,0.01,4.571,0.012,1.0175,0.0065,0.15,3.189
8197210,45.45,0.68,4.662,0.041,4844,80,300.8950002172843,44.04230358567344,1.6428772508080849,0.021254303921094852,9.291916,0.08800000000000001,0.01,7.099,0.02,13,0.08112376,0.07138891,0.0130609255,0.019254157124274328,4867.1,77.8,1.76,0.13,11.43,0.32,45.119,0.009,4.657,0.012,0.9954,0.0297,0.04,3.197
8217977,22.72,0.67,3.123,0.053,4786,100,284.8842337162795,44.13364418445645,0.3294668971370292,0.02163612647098981,12.8063345,0.33399999999999996,0.01,10.520999999999999,0.017,6,0.047155242,0.041496612,0.007591994,0.007153597678240219,4746.0,77.2,1.04,0.13,12.44,0.6,22.503,0.01,3.175,0.018,1.0127,0.0069,-0.39,3.843
8218906,29.82,1.0,3.834,0.018000000000000002,4707,80,285.4588448600269,44.10484373445864,0.34112203356269805,0.01905575599335804,12.861634,0.1597,0.01,10.554,0.02,6,0.039021343,0.034338783,0.006282436,0.020631201064738137,4705.1,74.0,1.02,0.11,10.83,0.42,29.763,0.035,3.843,0.012,1.0017,0.0082,0.07,3.799
8222691,29.86,0.64,4.136,0.094,4838,80,287.53517996025573,44.110055742899405,1.4857690169737259,0.029257022588298105,9.74695,0.040999999999999995,0.01,7.722,0.02,11,0.025261296000000003,0.02222994,0.0040670685,0.005426558779493865,4840.5,77.8,0.79,0.09,9.44,0.5,29.974,0.013,4.172,0.018,0.9892,0.0113,-0.51,3.914
8225839,32.3,0.68,3.985,0.032,4620,80,289.0999317427444,44.153211008888654,0.413288648710221,0.022973317985838508,12.57263,0.191,0.01,10.156,0.014,10,0.052303933,0.04602746,0.008420933,0.031953947077191305,4598.2,73.8,1.08,0.09,10.74,0.33,32.451,0.026,3.967,0.017,1.0035,0.0076,0.26,3.745
8232851,46.81,0.78,4.728,0.027000000000000003,4770,80,291.62181225300066,44.131742077656384,0.7295701694046941,0.020258431399413697,11.343335,0.2,0.01,8.962,0.015,10,0.07357917,0.064749666,0.011846246000000001,0.040227635982602095,4744.1,71.6,1.77,0.12,11.33,0.3,47.315,0.027,4.687,0.009,1.0087,0.0133,0.36,3.229
8233917,30.08,0.58,3.777,0.043,4632,80,292.01880545652125,44.146028300610865,0.5663776199313227,0.01955200137306671,11.975871000000001,0.298,0.01,9.51,0.015,10,0.08698842,0.076549806,0.014005136000000001,0.0183875773037738,4640.1,67.9,1.08,0.09,11.13,0.38,29.973,0.015,3.787,0.009,0.9967,0.0271,0.02,3.72
8235013,29.95,0.81,3.698,0.028,4734,80,292.43132389163935,44.1164737202671,0.6664954175499657,0.023336588346422927,11.427857000000001,0.2458,0.01,9.056000000000001,0.016,10,0.07191619,0.06328625,0.011578507,0.01970264405754248,4758.2,73.0,1.21,0.12,11.75,0.41,29.677,0.012,3.688,0.008,1.002,0.0373,0.05,3.594
8241402,29.63,0.4,3.724,0.076,4661,80,294.64108955602387,44.151579387429884,0.6285897935116775,0.02255866016152684,11.822268,0.3697,0.01,9.335,0.014,14,0.10242475599999999,0.090133786,0.016490385,0.01881587899997237,4664.6,69.0,1.11,0.11,11.34,0.52,29.51,0.009,3.809,0.007,1.0019,0.0063,0.03,3.804
8246635,42.83,0.65,4.472,0.02,4758,80,296.2717138425959,44.110791619339935,0.8582599244667651,0.026636395000523075,11.091922,0.2917,0.01,8.665,0.015,14,0.106292844,0.0935377,0.017113147,0.03051578255283903,4724.3,71.0,1.69,0.11,11.59,0.28,41.819,0.015,4.453,0.009,1.0021,0.0101,0.24,3.35
8247851,42.02,0.83,4.561,0.021,4948,80,296.6309488635598,44.1129495765633,0.4748959233838764,0.026187383521798974,11.996762,0.14300000000000002,0.01,9.664,0.017,14,0.15191412,0.13368443,0.024458174,0.008404744421185528,4968.4,83.7,1.57,0.12,11.17,0.3,41.571,0.009,4.533,0.01,0.9964,0.0123,-0.32,3.218
8258311,34.67,0.57,4.209,0.058,4947,80,299.25914746098636,44.14245161465081,0.6089432306602548,0.02791236986715744,11.651624,0.3197,0.01,9.277999999999999,0.02,13,0.24979512,0.21981971,0.040217016,0.009215619001986005,4953.8,82.9,1.2,0.1,10.76,0.39,34.871,0.012,4.203,0.013,0.9886,0.0189,-0.28,3.447
8260453,42.73,0.89,4.609,0.018000000000000002,4817,80,299.845375252555,44.14174447788661,0.5818630618731827,0.030869676945035437,11.986874,0.424,0.01,9.465,0.018000000000000002,13,0.34710118,0.30544904,0.05588329,0.01970264405754248,4821.4,75.7,1.51,0.12,10.92,0.3,42.801,0.01,4.585,0.01,0.9972,0.0082,0.05,3.308
8264006,28.95,0.69,3.728,0.041,4638,80,300.849829458594,44.17965458281118,0.6945575867513885,0.024864612006934884,11.679022,0.4163,0.01,9.117,0.018000000000000002,13,0.2699021,0.23751386,0.04345424,0.022106730231105574,4610.2,66.4,1.02,0.1,11.02,0.4,28.967,0.024,3.71,0.012,0.9938,0.0314,0.1,3.758
8278906,31.6,0.89,4.016,0.018000000000000002,4795,100,282.0946305662452,44.23669044245258,0.5162351353392723,0.017887028102614763,12.017713,0.09300000000000001,0.01,9.746,0.022,7,0.03336344,0.029359827,0.005371514,0.008026468609637205,4702.9,70.6,1.03,0.1,10.5,0.36,31.512,0.018,3.993,0.009,1.0,0.0068,-0.34,3.753
8284510,46.33,0.68,4.774,0.059,4895,100,285.16215761892744,44.20954970643356,0.923691446900865,0.024929856926027918,10.498749,0.154,0.01,8.329,0.018000000000000002,6,0.029152083999999998,0.025653834,0.0046934853,0.0088008478224949,4849.2,77.1,1.72,0.14,11.15,0.38,46.285,0.009,4.767,0.012,0.9953,0.0284,-0.3,3.193
8284682,29.38,0.57,3.59,0.023,4650,100,285.25856773937335,44.20881641289322,0.8571516000649277,0.02059432527358759,10.817515,0.45899999999999996,0.01,8.434,0.013,6,0.03029583,0.02666033,0.0048776288000000004,0.02597314329623372,4610.4,66.3,1.25,0.1,12.12,0.35,29.508,0.009,3.568,0.008,1.0113,0.0316,0.17,3.627
8288164,30.35,0.87,3.989,0.022,4681,80,287.1038371008736,44.21841803413382,0.4980449670726596,0.019595945126186176,12.0511875,0.067,0.01,9.757,0.011,11,0.033034492,0.029070352999999997,0.005318553,0.01756,4687.8,69.8,0.91,0.09,10.17,0.35,30.563,0.029,3.971,0.009,1.0027,0.0096,-0.0,3.857
8293158,34.92,0.69,4.175,0.031,4743,80,289.46832651534606,44.26150581416098,0.6035589448105873,0.02335473391762024,11.525374000000001,0.129,0.01,9.227,0.011,10,0.03936016,0.03463694,0.006336985600000001,0.02480415928357556,4742.2,72.8,1.18,0.09,10.75,0.32,34.581,0.009,4.198,0.015,1.0036,0.0113,0.15,3.698
8293291,46.2,1.19,4.837,0.319,4828,80,289.50999973598726,44.27848672334485,0.8909309669012638,0.02268560374687523,10.625931,0.032,0.01,8.488999999999999,0.011,10,0.045202047,0.0397778,0.0072775290000000005,0.025381922374298486,4858.8,77.3,1.58,0.44,10.75,1.46,50.782,0.009,5.046,0.004,0.9982,0.0218,0.16,3.184
8300692,26.85,0.62,3.734,0.041,4854,80,292.166571676105,44.26471036295413,0.27705155064960185,0.0215104219387306,12.927759,0.2797,0.01,10.633,0.016,10,0.08544781,0.075194076,0.013757098,0.007153597678240219,4881.7,89.1,0.87,0.08,10.48,0.38,27.076,0.021,3.69,0.014,0.9998,0.0292,-0.39,3.766
8307630,33.32,0.41,3.794,0.058,4914,80,294.66418151753305,44.27414728141429,0.7012852895461594,0.02170439402756792,11.057391,0.371,0.01,8.792,0.014,14,0.105875626,0.09317055,0.017045975,0.01133768826184855,4920.0,81.0,1.62,0.14,12.74,0.47,32.836,0.011,3.874,0.009,1.003,0.0323,-0.19,3.377
8325764,27.4,0.83,3.872,0.076,4864,80,299.645447325265,44.274914222629974,1.0521846579474947,0.028011412987670625,10.737036999999999,0.2055,0.01,8.391,0.021,13,0.08940339,0.07867499,0.014393946000000001,0.00652415862294635,4841.5,77.6,0.81,0.1,9.95,0.52,27.799,0.036,3.847,0.021,0.991,0.0191,-0.43,3.842
8330598,41.13,0.97,4.512,0.023,4819,80,301.0255765084889,44.215096194835795,0.5935479152048854,0.022786586420829927,11.815019,0.2695,0.01,9.377,0.018000000000000002,13,0.16253710000000002,0.14303264,0.026168472999999998,0.02111176347188177,4837.6,76.4,1.46,0.13,10.97,0.33,40.957,0.028,4.518,0.008,0.999,0.008,0.08,3.394
8346238,31.91,2.02,3.738,0.031,4595,100,282.63735222008233,44.34378148431177,0.6249345689442939,0.020151707438659044,11.766145,0.32,0.01,9.302999999999999,0.011,7,0.047011945,0.04137051,0.0075689233,0.015294120639628775,4531.9,63.1,1.32,0.26,11.99,0.81,31.26,0.021,3.753,0.013,1.0113,0.0115,-0.06,3.707
8348765,46.87,0.87,4.771,0.136,4861,100,284.0285469123068,44.37520863350871,1.260682361392777,0.022557671512767018,9.977041999999999,0.0165,0.01,7.817,0.013,6,0.034655735,0.030497046,0.005579573000000001,0.011872017047883198,4833.1,76.1,1.77,0.24,11.27,0.71,46.829,0.009,4.757,0.008,0.9991,0.0234,-0.17,3.204
8349350,29.92,0.7,3.821,0.033,4727,100,284.3582536285162,44.32988901206601,1.3233640783938847,0.023635330327527924,10.021809,0.0773,0.01,7.733,0.02,6,0.041737948,0.036729395,0.0067198095,0.013948403801758382,4634.1,67.7,1.05,0.1,10.95,0.37,30.383,0.024,3.839,0.017,0.9869,0.0316,-0.1,3.671
8350443,31.56,0.79,3.959,0.04,4858,100,284.94000874153795,44.37119947719843,0.8628119880980605,0.023187540775888197,10.761953,0.0405,0.01,8.56,0.016,6,0.043376435,0.03817126,0.006983605699999999,0.007153597678240219,4813.3,75.8,1.12,0.11,10.92,0.4,31.716,0.013,3.985,0.015,0.9984,0.0121,-0.39,3.659
8360334,33.39,0.68,4.085,0.038,4688,80,289.9230896631157,44.35334424950969,0.5147797821786899,0.0215305750389459,12.302031,0.312,0.01,9.874,0.014,10,0.06340114,0.055793002,0.010207583000000001,0.02719721982810317,4677.8,69.1,1.11,0.09,10.66,0.34,33.039,0.017,4.064,0.01,1.0027,0.0061,0.19,3.749
8363443,32.43,0.61,3.784,0.025,4606,80,291.02888119795887,44.38947381956543,1.0506599589542267,0.02496058069546245,10.608011999999999,0.27899999999999997,0.01,8.152000000000001,0.016,10,0.054246800000000005,0.04773718,0.0087337345,0.04212350605798225,4578.4,64.9,1.34,0.1,11.94,0.34,31.985,0.018,3.786,0.014,1.0095,0.0202,0.38,3.642
8363613,43.39,0.82,4.655,0.029,4805,80,291.09336062123174,44.380741158055706,0.6206705773864033,0.02375474822967186,11.475589,0.201,0.01,9.193,0.014,10,0.07433988,0.06541909,0.011968721000000002,0.02982115853722823,4792.2,74.2,1.51,0.11,10.86,0.3,43.095,0.009,4.605,0.008,0.9979,0.0072,0.23,3.333
8364363,38.25,0.8,4.417,0.044,4866,80,291.36121360262433,44.37361480525893,0.6905525338939549,0.022224275119338086,11.192260000000001,0.0347,0.01,8.997,0.014,10,0.078496784,0.06907717,0.012637981999999999,0.011601776947013386,4881.8,79.1,1.3,0.11,10.69,0.36,38.438,0.012,4.393,0.015,0.9947,0.0115,-0.18,3.387
8366758,26.44,0.52,3.878,0.029,4671,80,292.27442156530645,44.396157833784855,0.5911647512144252,0.03412025971068823,12.165047,0.4457,0.01,9.648,0.015,10,0.08425074,0.07414065,0.013564369,0.03345989020743462,4649.8,67.9,0.69,0.06,9.47,0.28,26.715,0.018,3.84,0.014,0.9976,0.01,0.28,4.111
8377116,31.16,1.3,3.857,0.022,4659,80,295.83266816321236,44.34617000763221,0.631799281966135,0.02338441324603289,11.762273,0.456,0.01,9.156,0.012,14,0.14546162,0.12800622,0.02341932,0.025381922374298486,4641.0,67.6,1.12,0.15,11.13,0.52,31.071,0.022,3.86,0.009,1.0014,0.014,0.16,3.742
8377200,37.83,0.57,4.299,0.038,4728,80,295.8556518312428,44.34894231175063,1.0257442747227674,0.022691273809373816,10.683031,0.2673,0.01,8.269,0.012,14,0.11424336,0.100534156,0.018393181,0.02597314329623372,4696.9,70.0,1.34,0.1,10.99,0.31,37.671,0.017,4.255,0.015,1.0001,0.0113,0.17,3.496
8377727,40.49,0.57,4.322,0.047,4858,80,296.0225001086565,44.39494403879015,0.4600184886091105,0.023796918580423536,12.267899,0.5003,0.01,9.781,0.012,14,0.16008702,0.14087658,0.02577401,0.02719721982810317,4853.3,76.9,1.69,0.13,11.86,0.36,40.876,0.019,4.36,0.017,1.0055,0.0241,0.19,3.284
8379490,39.99,0.78,4.503,0.036000000000000004,4887,80,296.54421607512745,44.34169838752255,0.4863553515026541,0.027247293786642302,12.183152,0.2027,0.01,9.79,0.012,14,0.14483634,0.12745598,0.02331865,0.014605771820562902,4892.6,79.3,1.39,0.11,10.79,0.32,39.798,0.009,4.459,0.012,1.0011,0.0118,-0.08,3.406
8380242,36.28,0.58,4.225,0.061,4798,80,296.76722156783075,44.34159756068115,0.6588684021719622,0.03419725377958824,11.683648,0.281,0.01,9.244,0.014,14,0.15277326,0.13444047,0.024596496000000002,0.0183875773037738,4776.6,73.7,1.29,0.11,11.0,0.41,35.51,0.014,4.184,0.015,1.0003,0.0049,0.02,3.568
8382339,44.68,0.97,4.628,0.063,4838,80,297.2930199695944,44.355234761545056,0.4216008076118843,0.02592844136263293,12.481605,0.562,0.01,9.892999999999999,0.016,14,0.17717344,0.15591262,0.028524922,0.027830724459617158,4820.6,76.8,1.72,0.16,11.39,0.44,44.478,0.01,4.693,0.017,0.9979,0.008,0.2,3.305
8386537,30.23,0.88,3.861,0.042,4756,80,298.340089857033,44.376818311679436,0.7616665071307623,0.030473457664271567,11.341905,0.3413,0.01,8.867,0.014,13,0.20473018,0.18016256,0.03296156,0.01243152797378546,4768.9,73.7,1.05,0.11,10.87,0.43,29.971,0.023,3.876,0.016,0.9896,0.0277,-0.15,3.697
8386921,27.32,0.96,3.495,0.021,4658,80,298.4395152217175,44.348355267841406,0.5836435559087757,0.02767962558544613,12.146061,0.752,0.01,9.392999999999999,0.016,13,0.22361249,0.19677898,0.03600161,0.02480415928357556,4656.1,69.8,1.12,0.13,11.88,0.48,27.123,0.02,3.489,0.011,1.0108,0.0277,0.15,3.755
8409983,32.65,0.95,4.084,0.024,4809,100,281.77053475299806,44.472717563471406,0.528098269076148,0.020968710604655792,11.854978,0.14400000000000002,0.01,9.631,0.011,7,0.045045897,0.03964039,0.0072523896,0.02719721982810317,4787.8,75.4,1.08,0.11,10.56,0.38,32.854,0.011,4.115,0.013,1.0021,0.0091,0.19,3.725
8410529,31.07,0.56,3.907,0.021,4699,100,282.10228420426,44.402222638552026,0.4993698978785366,0.01787102296826212,12.08917,0.136,0.01,9.748,0.022,7,0.043349065,0.038147178,0.0069791995999999995,0.011079610969072192,4692.0,69.9,1.06,0.08,10.79,0.3,31.272,0.01,3.901,0.011,0.9913,0.0238,-0.2,3.683
8414512,33.29,1.01,4.097,0.03,4836,100,284.3212758269356,44.438955635098296,0.4532811617261792,0.03104941080997857,12.445501,0.145,0.01,10.11,0.017,6,0.048700348,0.042856306,0.007840755999999999,0.026578135522539816,4690.3,69.7,1.14,0.12,10.74,0.41,33.267,0.009,4.096,0.009,1.006,0.0136,0.18,3.758
8424785,28.91,0.62,3.791,0.07400000000000001,4773,80,289.5575260152741,44.46081468514187,0.4136987776432382,0.0264807141625544,12.500077000000001,0.10400000000000001,0.01,10.189,0.011,10,0.059372287,0.052247614000000005,0.009558938000000001,0.007843763878170913,4757.7,75.0,0.98,0.11,10.74,0.51,28.354,0.015,3.792,0.018,1.0037,0.0151,-0.35,3.82
8426743,41.78,0.71,4.475,0.025,4901,80,290.31125974584285,44.47020147216782,0.6199273346982394,0.021289637989978433,11.363958,0.129,0.01,9.17,0.014,10,0.056664917999999995,0.049865127,0.009123052,0.011601776947013386,4892.8,79.7,1.64,0.12,11.46,0.3,41.287,0.009,4.459,0.006,0.9937,0.0207,-0.18,3.206
8431241,31.07,0.68,3.932,0.046,4695,80,291.9919618116618,44.40248590007744,0.3751886701919835,0.02909632480657085,12.6374655,0.4365,0.01,10.183,0.016,10,0.0788973,0.06942962,0.012702465,0.02016157759348526,4701.6,76.1,1.04,0.1,10.72,0.39,31.458,0.023,3.972,0.011,1.002,0.0077,0.06,3.769
8432219,43.44,0.97,4.601,0.021,4891,80,292.37632709835776,44.43507559145111,0.5990012673868941,0.030518964897345617,11.67477,0.3165,0.01,9.28,0.015,10,0.14556047,0.12809321,0.023435237,0.019254157124274328,4884.9,78.8,1.63,0.13,11.24,0.33,43.067,0.009,4.597,0.005,0.9968,0.0129,0.04,3.257
8458519,30.75,0.49,3.927,0.014,4696,80,300.17285614099615,44.491979554388294,0.6393161853143905,0.022910211212174708,11.898430000000001,0.4775,0.01,9.311,0.015,13,0.21889497,0.19262758,0.035242092,0.024239547686426652,4692.8,69.9,1.01,0.07,10.63,0.26,31.017,0.026,3.899,0.009,1.0012,0.0127,0.14,3.745
8475164,31.76,0.61,4.0310000000000015,0.037000000000000005,4775,100,281.92458518564507,44.59575285911478,0.2582773266444412,0.015325336998941038,13.072695,0.2937,0.01,10.829,0.011,7,0.03791696,0.033366922,0.006104630400000001,0.009005845902888367,4735.1,87.5,1.02,0.09,10.46,0.33,32.248,0.024,3.986,0.016,1.0006,0.0075,-0.29,3.693
