KICID,BC_J,BC_H,BC_K,BC_GAIA
3728936,1.382,1.839,1.964,-0.033
3730689,1.422,1.889,2.029,-0.052000000000000005
3736401,1.4480000000000002,1.955,2.097,-0.08800000000000001
3736477,1.382,1.883,1.9969999999999999,-0.067
3745153,1.381,1.841,1.964,-0.034
3748691,1.436,1.9280000000000002,2.0669999999999997,-0.073
3756737,1.508,2.042,2.211,-0.14400000000000002
3760337,1.445,1.935,2.08,-0.076
3833399,1.459,1.9880000000000002,2.131,-0.10800000000000001
3835454,1.473,1.996,2.148,-0.11199999999999999
3838075,1.456,1.962,2.109,-0.091
3847667,1.4240000000000002,1.91,2.046,-0.064
3849027,1.3780000000000001,1.86,1.976,-0.051
3849996,1.385,1.8980000000000001,2.011,-0.078
3855032,1.501,2.02,2.189,-0.13
3858850,1.53,2.077,2.256,-0.172
3869326,1.429,1.893,2.036,-0.053
3934458,1.4080000000000001,1.892,2.021,-0.057999999999999996
3936921,1.495,2.046,2.204,-0.14400000000000002
3937217,1.4240000000000002,1.936,2.065,-0.083
3941538,1.4869999999999999,2.01,2.169,-0.121
3942203,1.4280000000000002,1.931,2.064,-0.077
3947121,1.469,1.985,2.135,-0.105
3951748,1.3869999999999998,1.8869999999999998,2.004,-0.066
3951839,1.453,1.939,2.089,-0.078
3952656,1.436,1.9180000000000001,2.061,-0.067
3954000,1.403,1.8719999999999999,2.002,-0.046
3956793,1.45,1.963,2.105,-0.09300000000000001
3958463,1.479,1.993,2.15,-0.11
3970223,1.439,1.916,2.061,-0.065
4036007,1.3519999999999999,1.82,1.93,-0.038
4039306,1.411,1.903,2.031,-0.064
4042951,1.345,1.8159999999999998,1.9240000000000002,-0.043
4043436,1.473,1.992,2.145,-0.11
